EPISODE_ID,SEASON_NAME,EPISODE_NUM,EPISODE_NAME,EPISODE_OVERVIEW,EPISODE_AIR_DATE,EPISODE_RTM,EPISODE_STILL,GUEST
896413,꼬마버스 타요 시즌 1,6,"고마워요, 씨투!","오늘도 변함없이 관광객들을 태우고 열심히 일 하고 있는 씨투. 꼬마버스들이 운행을 잘 하고 있나 걱정이 된 씨투는 관광객들을 데리고 다니는 틈틈히 꼬마버스들을 살피러 간다. 씨투는 자동차들 틈에서 차선을 바꾸지 못하던 라니를 도와주고 공사 중인 길에 빠진 빅을 끌어주던 로기와 낡은 트럭의 실수로 위기에 빠질뻔한 타요를 구해주며 바쁜 하루를 보낸다. 하루종일 꼬마버스들을 돕는 일로 지친 씨투였지만, 꼬마버스들의 감사의 인사에 어느 때 보다 기분 좋게 잠든다.",2010-08-25,10,,
896414,꼬마버스 타요 시즌 1,8,새 타이어가 갖고 싶어요,"로기의 새 타이어를 부러워 하는 타요. 하나가 타요의 새 타이어도 지금 배달중임을 알려주자 타요는 한껏 들뜬다. 한편 타이어를 차고지로 배달중인 오지랖 넓은 토니는 교통질서를 제대로 지키지 않는 차들에게 주의를 주느라 배달은 까맣게 잊어버린다. 타요는 운행을 마치고 설레는 마음으로 차고지에 도착하지만 아직 타이어가 배달되지 않았다는 소식에 실망한다. 밤늦도록 토니를 기다리는 타요와 친구들. 드디어 라니와 함께 토니가 새타이어와 함께 나타난다. 토니는 늦은 배달을 사과하고, 조금 늦었지만 새타이어를 받은 타요는 기분 좋아한다.",2010-09-14,10,,
896415,꼬마버스 타요 시즌 1,9,새 친구 가니,버스 차고지에 빨간 버스 가니라는 새 식구가 생긴다. 가니는 하나와 사이가 좋았던 베테랑 버스 ‘원’의 메모리칩을 이식받아 태어난 버스다. 새 친구가 생긴 타요는 신이 나서 가니에게 차고지 구경을 시켜준다. 자신보다 신참인 가니에게 이것저것 가르쳐주고 싶은 타요. 그런데 가니는 오히려 타요보다 모든 면에서 능숙하다. 타요는 가니와 함께 시내로 나갔는데 가니는 타요가 모르는 길까지 알려준다. 차고지로 돌아와 하나에게 가니가 이상하다고 말하는 타요. 하지만 하나는 가니도 타요 같은 다른 꼬마버스들과 다름이 없다며 타요의 말을 웃어 넘긴다.,2010-09-20,10,,
896416,꼬마버스 타요 시즌 1,10,하나와 가니,"버스차고지의 새식구 가니에게서 옛친구 ′원′의 흔적을 느낀 하나. 혹시 가니가 폐차된 버스 ′원′의 기억을 가지고 있는지 확인 해 보고 싶어진 하나는 가니의 운행교육을 자청한다. 하지만 하나의 예상과 달리 모든 것이 어설픈 가니. 자신의 생각이 지나쳤나 생각이 든 하나는 이번에는 가니와 함께 시내로 나가본다. 그런데 가니는 마치 예전에 ‘원’이 그랬던 것과 똑같이 어려운 사람을 돕는 일에 앞장서거나, 하나와 ′원′만이 알고있는 추억들을 알고 있는 것 처럼 행동한다. 그렇게 하나는 꼬마버스지만 기억 어딘가에 ‘원’의 모습을 간직한 가니의 비밀을 이해하게 된다.",2010-09-21,10,,
896417,꼬마버스 타요 시즌 1,11,소풍가고 싶어요,"소풍을 가는 로기를 보자 부러운 타요. 그런 타요에게 스피드는 토토와 함께 셋이서 소풍을 가자고 제안한다. 일을 나가야 돼서 소풍을 갈 수 없는 타요. 다음날 타요는 소풍에 가기 위해 꾀병을 부려 가니에게 일을 떠넘기고 스피드와 토토와 함께 소풍을 가게 된다. 소풍을 나온 타요, 토토, 스피드는 강변도로에서 고장난 자동차를 보게 된다. 쉬는 날임에도 불구하고 책임감있게 고장난 차를 견인 해 가는 토토. 그런 토토를 본 타요는 꾀병을 부리고 가니에게 일을 떠넘긴 자신을 반성하고, 다시는 맡은바 일을 소홀히 하지 않겠다고 다짐한다.",2010-08-27,10,,
896418,꼬마버스 타요 시즌 1,13,슈퍼스타 누리,"꼬마택시 누리는 꼬마버스들과 버스 차고지에서 ‘달려라 파이어볼’ 이라는 TV프로그램을 함께 보기로 약속한다. 열심히 손님들을 목적지로 나르는 누리. 누리는 운행 뿐만 아니라 길잃은 아이에게 엄마를 찾아주는 등 착한 일도 한다. 약속시간이 가까워지자 버스 차고지로 향하는 누리는 자동차 도둑처럼 보이는 수상한 손님을 태우게 된다. 사실 그 수상한 손님은 극성팬을 피하기 위해 변장한 파이어볼이었다. 파이어볼을 목적지까지 친절하게 태워준 누리는 파이어볼과 함께 TV에 출연하게 되고, TV에서 누리를 발견한 꼬마버스들은 누리를 부러워한다.",2010-10-04,10,,
946950,선물공룡 디보 시즌 1,1,애완동물이 갖고 싶어요,,2006-11-30,11,,
946951,선물공룡 디보 시즌 1,46,에피소드 46,,,11,,
946952,선물공룡 디보 시즌 1,45,에피소드 45,,,11,,
946953,선물공룡 디보 시즌 1,42,에피소드 42,,,11,,
946954,선물공룡 디보 시즌 1,41,에피소드 41,,,11,,
946955,선물공룡 디보 시즌 1,44,에피소드 44,,,11,,
946956,선물공룡 디보 시즌 1,43,에피소드 43,,,11,,
946957,선물공룡 디보 시즌 1,38,에피소드 38,,,11,,
946958,선물공룡 디보 시즌 1,37,에피소드 37,,,11,,
946959,선물공룡 디보 시즌 1,40,에피소드 40,,,11,,
946960,선물공룡 디보 시즌 1,39,에피소드 39,,,11,,
946961,선물공룡 디보 시즌 1,9,올리버의 꿈소동,,2006-12-28,11,,
946962,선물공룡 디보 시즌 1,24,버니는 공주님,,2007-02-16,11,,
946963,선물공룡 디보 시즌 1,26,노래하는 우산,,2007-02-23,11,,
946964,선물공룡 디보 시즌 1,25,크로가 커졌어요,,2007-02-22,11,,
946965,선물공룡 디보 시즌 1,7,진실 메가폰,,2006-12-21,11,,
946966,선물공룡 디보 시즌 1,8,엘로는 슈퍼맨,,2006-12-22,11,,
946967,선물공룡 디보 시즌 1,5,애니가 달라졌어요,,2006-12-14,11,,
946968,선물공룡 디보 시즌 1,15,디보를 찾아라,,2007-01-18,11,,
946969,선물공룡 디보 시즌 1,3,별이 빛나는 밤,,2006-12-07,11,,
946970,선물공룡 디보 시즌 1,4,내 노래를 들어봐,,2006-12-08,11,,
946971,선물공룡 디보 시즌 1,2,엘로야 잊지마,,2006-12-01,11,,
946972,선물공룡 디보 시즌 1,23,코지랜드 음악대,,2007-02-15,11,,
946973,선물공룡 디보 시즌 1,21,행운의 날,,2007-02-08,11,,
946974,선물공룡 디보 시즌 1,22,엘로가 감기에 걸렸어요,,2007-02-09,11,,
946975,선물공룡 디보 시즌 1,19,코지랜드의 보물찾기,,2007-02-01,11,,
946976,선물공룡 디보 시즌 1,20,아이스크림 산,,2007-02-02,11,,
946977,선물공룡 디보 시즌 1,49,에피소드 49,,,11,,
946978,선물공룡 디보 시즌 1,50,에피소드 50,,,11,,
946979,선물공룡 디보 시즌 1,47,에피소드 47,,,11,,
946980,선물공룡 디보 시즌 1,48,에피소드 48,,,11,,
946981,선물공룡 디보 시즌 1,51,에피소드 51,,,11,,
946982,선물공룡 디보 시즌 1,52,에피소드 52,,,11,,
946983,선물공룡 디보 시즌 1,31,에피소드 31,,,11,,
946984,선물공룡 디보 시즌 1,32,에피소드 32,,,11,,
946985,선물공룡 디보 시즌 1,33,에피소드 33,,,11,,
946986,선물공룡 디보 시즌 1,34,에피소드 34,,,11,,
946987,선물공룡 디보 시즌 1,27,에피소드 27,,,11,,
946988,선물공룡 디보 시즌 1,28,에피소드 28,,,11,,
946989,선물공룡 디보 시즌 1,29,에피소드 29,,,11,,
946990,선물공룡 디보 시즌 1,30,에피소드 30,,,11,,
946991,선물공룡 디보 시즌 1,35,에피소드 35,,,11,,
946992,선물공룡 디보 시즌 1,36,에피소드 36,,,11,,
946993,선물공룡 디보 시즌 1,17,하루종일 놀고 싶어!,,2007-01-25,11,,
946994,선물공룡 디보 시즌 1,16,모험을 떠난 크로,,2007-01-19,11,,
946995,선물공룡 디보 시즌 1,11,누가 진짜 엘로야?,,2007-01-04,11,,
946996,선물공룡 디보 시즌 1,14,돌멩이 수프,,2007-01-12,11,,
946997,선물공룡 디보 시즌 1,13,버니의 쌍둥이 친구들,,2007-01-11,11,,
946998,선물공룡 디보 시즌 1,12,디보에게 선물을 줄래요,,2007-01-05,11,,
946999,선물공룡 디보 시즌 1,10,거울아 거울아,,2006-12-29,11,,
947000,선물공룡 디보 시즌 1,18,별을 만들어봐요,,2007-01-26,11,,
1003949,로보카 폴리 시즌 1,1,브룸스타운의 구조대,,2011-02-28,11,https://image.tmdb.org/t/p/original/y6wbdKcyvuN8KsK7fPUdhxUtzUy.jpg,
1003950,로보카 폴리 시즌 1,2,서두르지 말아요,,2011-03-01,11,https://image.tmdb.org/t/p/original/tZQM7uDT6FNXMWnrqAcqIy0KP8K.jpg,
1003951,로보카 폴리 시즌 1,3,콘크리트 대소동,,2011-03-07,11,https://image.tmdb.org/t/p/original/8c28j8VEoFhU98pnk3NyGbuU5bQ.jpg,
1003952,로보카 폴리 시즌 1,4,의심하지 말아요,,2011-03-08,11,https://image.tmdb.org/t/p/original/Aa0ME2YA66MkLZettYP6TUAHCQD.jpg,
1003953,로보카 폴리 시즌 1,5,정기 점검 하는 날,,2011-03-14,11,https://image.tmdb.org/t/p/original/kDhSMZLAmzC82lN1no6xTv9kfMI.jpg,
1003954,로보카 폴리 시즌 1,6,유령소동,,2011-03-15,11,https://image.tmdb.org/t/p/original/5EBJF6UCWsEoeTYvPbDNYWxy414.jpg,
1003955,로보카 폴리 시즌 1,7,친구가 생겼어요,,2011-03-21,11,https://image.tmdb.org/t/p/original/9TZdnnw1s5bSolvPp2P6otdoOYn.jpg,
1003956,로보카 폴리 시즌 1,8,헬리의 생일,,2011-03-22,11,https://image.tmdb.org/t/p/original/ooLk002btnrk5MhbyQu4fXZlaG4.jpg,
1003957,로보카 폴리 시즌 1,9,스쿨비의 약속,,2011-03-28,11,https://image.tmdb.org/t/p/original/g1j0lsWReXY7ozZCa2VfzskxpEz.jpg,
1003958,로보카 폴리 시즌 1,10,칭찬받고 싶어요,,2011-03-29,11,https://image.tmdb.org/t/p/original/1ibQuDYnPaYnM9Y61FEEnxS8Anh.jpg,
1003959,로보카 폴리 시즌 1,11,뽐내기 대회,,2011-04-04,11,https://image.tmdb.org/t/p/original/jfu09GEyhZZ0tqjBzjNSeJgueeb.jpg,
1003960,로보카 폴리 시즌 1,12,스쿨비의 선물,,2011-04-05,11,https://image.tmdb.org/t/p/original/4T2cIzX77V39EcaP6r8Ceondgze.jpg,
1003961,로보카 폴리 시즌 1,13,깨끗이 닦아요,,2011-04-11,11,https://image.tmdb.org/t/p/original/3l91wIItvr1nTbWBaQkOrY0Wnpf.jpg,
1003962,로보카 폴리 시즌 1,14,"할아버지, 사랑해요",,2011-04-12,11,https://image.tmdb.org/t/p/original/pgEqcRLsv61n9skZ3AEXVwQDuCd.jpg,
1003963,로보카 폴리 시즌 1,15,"클리니, 어디 가?",,2011-06-06,11,https://image.tmdb.org/t/p/original/A4jo4M2D4QJXcXGt4VKUrJoUZwn.jpg,
1003964,로보카 폴리 시즌 1,16,테리가 아파요,,2011-06-07,11,https://image.tmdb.org/t/p/original/x2GZ03IX4yGjKsxiIM7xPQKDnLH.jpg,
1003965,로보카 폴리 시즌 1,17,에너지 위기 대탈출!,,2011-06-13,11,https://image.tmdb.org/t/p/original/bVClbcXTQwmCqSLEUEjTAZnzgvM.jpg,
1003966,로보카 폴리 시즌 1,18,"부탁해, 클리니",,2011-06-14,11,https://image.tmdb.org/t/p/original/fjE4NilU4oMXJ5SZI40zpU0dSWG.jpg,
1003967,로보카 폴리 시즌 1,19,믹키가 화났어요,,2011-06-20,11,https://image.tmdb.org/t/p/original/rVlhnWqg1ly1c8nT5GttkD78ODK.jpg,
1003968,로보카 폴리 시즌 1,20,숨바꼭질,,2011-06-21,11,https://image.tmdb.org/t/p/original/y7frQSAZiC6ep2acvNiyttGJePN.jpg,
1003970,로보카 폴리 시즌 1,21,실수해도 괜찮아,,2011-06-27,11,https://image.tmdb.org/t/p/original/y3K9jQyQ7eIFJGanocTfSyWcxGw.jpg,
1003971,로보카 폴리 시즌 1,22,누구 편을 들어야 해요?,,2011-06-28,11,https://image.tmdb.org/t/p/original/2U29iUwroNgulPN9wUK7BkMWk2K.jpg,
1003972,로보카 폴리 시즌 1,23,"기억해, 맥스!",,2011-07-04,11,https://image.tmdb.org/t/p/original/iVFrpu0pDXPlwWYZ9fIypKOCGYo.jpg,
1003973,로보카 폴리 시즌 1,24,베니의 꿈,,2011-07-05,11,https://image.tmdb.org/t/p/original/82ZPF5q31xJZhFWp65gjy3GM1x8.jpg,
1003974,로보카 폴리 시즌 1,25,우정 나무,,2011-07-11,11,https://image.tmdb.org/t/p/original/97ArldDUZDR8PZEGvIaotu3H6Dq.jpg,
1003975,로보카 폴리 시즌 1,26,"새 친구, 후퍼",,2011-07-12,11,https://image.tmdb.org/t/p/original/qhmqTFIR8HXXS7MI5zZRAZX7yOV.jpg,
1150197,마법천자문 시즌 1,1,화과산의 손오공과 타올라라 불 화!,"원숭이들이 살고 있는 화과산 

손오공은, 그 화과산에 사는 원숭이들의 두목이다.어느 날, 한자 마법을 쓰는 보리도사가 화과산을 찾아온다. 한자 마 법에 흥미를 느낀 오공은 보리도사에게 가르침을 바란다. 그렇지 만 오공에는 소질이 없는지, 좀처럼 한자 마법을 쓸 수 없다. 그러던 중, 뒷 산에 살던 늑대가 돌연히 흉포해져서, 원숭이들을 공격해 왔다. 오공은 『火』의 한자 마법을 써서, 늑대를 물리친다. 늑대가 흉포하게 된 원인은, 마법 천자문 조각 때문이었다. 마법 천자문이란 무엇일까? 또, 화과산으로 오고 있다는 혼세마왕은 어떤 자일까?",2011-09-05,,,
1150198,마법천자문 시즌 1,2,혼세마왕의 등장과 내리쳐라 번개 전!,"마법 천자문이란, 일찌기 108 요괴가 봉인되어 있던 비석이다. 그 조각을 만진 사람은 흉폭하게 되어 버린다. 화과산에 사는 손오공은, 보리도사에게 한자 마법을 가르쳐 줄 것을 부탁한다. 보리 도사는 손오공이 한자 마법을 사용 할 소질이 있는지를 확인하기 위해, 시험한다. 하지만 시험을 치르고 있는 동안에, 혼세마왕이 마법 천자문의 조각을 찾기 위해서 섬으로 들어와 원숭이들의 취락을 습격했던 것이다. 손오공 대신, 원숭이들을 지키기 위해서 혼세마왕에 맞서 싸운 부두목은, 빈사의 중상을 입게 된다.",2011-09-06,,,
1150199,마법천자문 시즌 1,3,"안녕, 부두목과 내려라 비 우!","「손오공이 침대로 사용하고 있던 큰 돌, 그것은 마법 천자문의 조각이었다. 그 조각을 노리고, 다시 습격 해 온 혼세마왕. 손오공은 「火」의 한자 마법을 사용해, 혼세마왕을 해치운다. 한편, 이 전 싸움에서 중상을 입은 부두목은, 모두의 노력에도 불구하고 죽음을 맞는다. 부두목이 원수를 갚기 위해, 한자 마법을 배울 것을 결의하는 손오공. 정든 화과산을 뒤로 한다」",2011-09-19,,,
1150200,마법천자문 시즌 1,4,도술섬의 보리선원과 집어삼켜라 물 결!,"오공은, 한자 마법을 배우기 위해서 도술섬으로 온다. 열심히 수행 한 결과 조금씩 한자 마법을 사용할 수 있게 되는 오공. 그러던 어느날, 오공은 마법 천자문의 조각의 영향으로, 흉포하게 된 상어왕과 싸운다. 상어왕으로부터, 지옥에 있는 생사부를 고쳐 쓰면, 수명을 늘릴 수 있다는 말을 듣는 오공. 그 생사부를 고쳐 쓰면, 부두목을 소생하게 할 수 있을지도 모른다, 라고 오공은 생각한다.　삼장의 도움으로 상어왕을 쓰러뜨린 오공은, 지옥이라도 갈 수 있는 구름, 근두운을 찾아 나선다. 근두운은 도술섬 어딘가 봉인되어 있다고 하는데..",2011-09-20,,,
1150201,마법천자문 시즌 1,5,"근두운의 봉인과 자라나라, 나무 목!","도술섬 어딘가의 동굴에 봉인되어 있다고 하는 근두운을 찾아, 도술섬을 이리저리 헤매다닌던 오공. 산 속에 사는 쌍둥이 형제로부터, 봉인 동굴의 장소를 듣고, 그 곳으로 향하지만….동굴의 입구에는, 옥황상제의 명을 받고, 근두운을 수호하는 흙 속성의 수호자· 고렘이 있었다. 고렘에게는, 불의 한자 마법이 통하지 않아 고전하는 오공. 하지만 보리선원에서 배운 것을 생각해 내, 골렘을 쓰러트린다. 봉인을 푼 오공은 드디어 근두운을 손에 넣는다. 겨우 근두운을 탈 수 있게 된 오공은, 부두목을 되살리기 위해 지옥으로 향한다",2011-09-26,,,
1150202,마법천자문 시즌 1,6,"용궁의 여의필과 대답해라, 대답할 답!","생사부를 고쳐 쓰고, 부두목을 소생시키기 위해서, 오공은 지옥으로 향한다. 하지만, 생사부를 고쳐 쓰려면 , 여의필이 필요하다고 한다. 여의필은 바다 밑 용궁에 보관되고 있다고 한다. 근두운을 타고 바다로 들어가는 오공. 용궁의 문지기와 싸워 이기고, 용궁안으로 들어가는 오공은, 거기서 생각지 못한 환영을 받는다. 하지만 그것은 용궁의 주인, 용왕의 함정이었다. 용왕은, 일부러 시간을 벌어, 오공이 숨차게 하려는 계획을 꾸몄던 것이다. 용왕은 숨이 차기 시작한 오공을, 식인조개로 공격한다. 오공은 절체절명의 위기에 빠지지만, 곧 한자 마법으로 반격한다. 한자 마법「答」을 사용해, 용왕에게 여의필이 있는 곳을 묻기 시작하는 오공. 결국 오공은 여의필을 손에 넣고 다시 지옥으로 향한다.",2011-09-27,,,
1150203,마법천자문 시즌 1,7,지옥의 생사부와 길어져라 길 장!,"용궁에서 여의필을 손에 넣은 오공은, 염라대왕의 장부를 고쳐 쓰기 위해서 다시 지옥으로 향한다. 생사부의 수호수를 쓰러뜨린 손오공이지만, 그 앞에 지옥의 주인, 염라대왕이 나타난다. 염라대왕의 압도적인 힘 앞에 어찌할 도리가 없는 오공. 한편, 염라대왕은, 오공이 자신이 아닌 부두목을 소생 시키기 위해서, 목숨을 걸고 싸우고 있다는 것을 알고, 감명을 받는다. 그러나 죽은 자를 소생하게 하는 것은, 어떤 사정이 있더라도 용서되지 않는다. 그것을 알고, 실망하는 오공. 그 때 옥황상제의 명을 받고, 대장군 이랑이 나타난다. 이랑은 오공을 잡아 극락으로 연행한다.",2011-10-04,,,
1150204,마법천자문 시즌 1,8,봉인 풀린 여의필과 얼어라 얼음 빙!,"극락에 연행된 오공에게, 옥황상제는, 여의필을 돌려주도록 강요한다. 하지만, 여의필이 혼세마왕과 싸우는데, 유효한 무기가 된다고 느끼고 있던 오공은, 그것을 거부한다. 화가 난 옥황상제는, 한자 마법으로 오공을 괴롭힌다. 그 때, 돌연, 여의필이 말하기 시작한다. 여의필은, 자신의 의사를 가지는 존재였던 것이다. 게다가 옥황상제나 염라대왕, 용왕과 옛날 부터 아는 사이인 듯 하다. 여의필은, 한자 마법을 구사하고, 염라대왕이나 용왕을 골탕먹이고, 오공과 함께 극락으로부터 탈출한다. 도술섬으로 귀환 한 오공과 여의필을 보고, 보리 도사와 쌀도사는, 그저 놀랄 뿐이었다",2011-10-10,,,
1150205,마법천자문 시즌 1,9,천자문 비석의 초석과 과거로 가자 옛 고!,"오공이 여의필을 도술섬으로 가지고 돌아갔을 무렵, 중간계에서는 부활을 꾀하는 대마왕이, 혼세마왕과 흑심 마왕에게 마법 천자문의 초석을 빼앗아 올 것을 명한다. 초석의 은폐 장소를 대마왕에게 들킨 것을 알게된 옥황상제는, 여의필을 당분간, 빌려 주는 일을 조건으로, 오공에 초석을 지키도록 명한다.그 조건을 받아들인 오공. 삼장도 함께 갈 것을 자청한다. 하지만 초석은 엄중하게 봉인 된 지하 미궁에 숨겨져 있었다. 지하 미궁에 들어가려면 , 시간 이동의 한자 마법을 사용해, 봉인을 걸기 이전으로 거슬러 올라갈 수 밖에 없다. 의외로, 옥동자가 그것을 사용할 수 있었다. 그래서 옥동자도 함께 지하 미궁으로 들어가게 되었다. 그리고 옥동자는, 「古」의 한자 마법을 사용하지만…",2011-10-18,,,
