EPISODE_ID,SEASON_NAME,EPISODE_NUM,EPISODE_NAME,EPISODE_OVERVIEW,EPISODE_AIR_DATE,EPISODE_RTM,EPISODE_STILL,GUEST
62111,브레이킹 배드 시즌 3,7,1분,"행크는 제시를 공격해 직장을 잃을 위기를 맞고, 제시는 소송을 걸기로 다짐한다. 스카일러는 제시가 고발하는 것을 월트가 막아주길 기대한다.",2010-05-02,48,/4yyVAkAQhzc5URhJJiy21biH3FJ.jpg,
62112,브레이킹 배드 시즌 3,8,지켜보고 있다,"마약 카르텔의 공격에서 살아남은 행크가 생명의 끈을 붙잡고 있는 상황에서, 월터는 제시를 파트너로 선택해 곤경을 피하려 한다.",2010-05-09,48,/edBDR59bzVWdMtCawimRzOMgrlW.jpg,
62113,브레이킹 배드 시즌 3,9,악몽,"행크의 회복에 대한 긍정적인 전망으로 인해 마리가 보험사와 갈등을 빚는 동안, 제시는 더 많은 몫을 챙길 방법을 찾는다.",2010-05-16,48,/ztG7AnGy4YKs1vxLbpK9euPwjaK.jpg,
62114,브레이킹 배드 시즌 3,10,파리 한 마리,마약 제조실에서 길고도 긴장이 감도는 밤을 보내게 된 월터와 제시는 아무리 해도 죽지 않는 성가신 파리와 씨름한다.,2010-05-23,48,/vpXc5zctIc2N0PQif3fG0TGypaX.jpg,
62115,브레이킹 배드 시즌 3,11,문,"행크는 회복 속도에 만족하지 못하고, 스카일러는 사울의 돈세탁 계획에 의문을 제기한다. 제시는 재활원에서 만난 동료 환자에게 반한다.",2010-05-30,48,/llw7fwOmOMs6OSqwK96XrPPQZD3.jpg,
62116,브레이킹 배드 시즌 3,12,절반의 성공,"제시는 콤보의 살인을 주도한 마약 거래상을 뒤쫓고, 행크는 병원을 떠나길 거부한다. 스카일러는 월터가 자신의 계획을 받아들일 것을 강요한다.",2010-06-06,48,/sX4gKwbbtjUjhAjyc0qdkZrM2A3.jpg,
62117,브레이킹 배드 시즌 3,13,방어와 선택,"보스의 노점상들 중 둘을 죽인 뒤, 월터는 거스가 그를 죽이려 한다는 사실을 깨닫고, 제시는 그의 자리에 전 보조를 앉힌다.",2010-06-13,48,/mDUs18asTVVfqd56scRQ7W9r781.jpg,
62118,브레이킹 배드 시즌 4,1,박스 커터,삶을 위해 죽자사자 애쓰던 월터와 제시는 거스의 다음 행로가 무엇일지 걱정하며 기다린다.,2011-07-17,48,/2g6dLvOrLE7tpJatonCchLDkDyF.jpg,
62119,브레이킹 배드 시즌 4,2,방아쇠,"월터가 거스에 대항해 방어를 준비하는 한편, 제시는 배저와 스키니 피트와의 우정을 다시금 다짐으로써 압박감을 떨쳐버린다.",2011-07-24,46,/ra0R3q9jEOObo6gspjYcbqPmIM.jpg,
62120,브레이킹 배드 시즌 4,3,오픈 하우스,"거스가 개입하는 가운데 제시의 정신 상태가 점차 약해지자 월터는 걱정하고, 스카일러는 원하는 것을 손에 넣기 위해 압박을 강화한다.",2011-07-31,47,/5zQ8TlD9a3TxrhlEEt3TxeFOQh2.jpg,
62121,브레이킹 배드 시즌 4,7,행크의 추격,아들을 위해 산 차를 반환하라는 요구를 받자 월터는 화가 난 나머지 새로운 돈세탁 작업에서 스카일러를 곤란한 처지에 놓이게 하는데...,2011-08-28,48,/gXYKZO4nTsDrAc2AjJOhjJkwu1V.jpg,
62122,브레이킹 배드 시즌 4,4,총알 자국,"스카일러가 화이트 가족의 재정에 대한 이야기를 지어내고, 걱정스러운 월터는 행크가 새로운 수사를 시작했다는 것을 알게 된다.",2011-08-07,46,/6nAPMyLJUc3x0tMMVXOptJpsVN2.jpg,
62123,브레이킹 배드 시즌 4,5,조수,"제시는 마이크를 도와 위험한 물건 회수 작업을 함께 하고, 이로 인해 월터는 자신의 파트너가 죽게 될 것을 걱정한다.",2011-08-14,48,/cIpk1YHRcySKOET8qUfs2JC3QAy.jpg,
62124,브레이킹 배드 시즌 4,6,진퇴양난,스카일러는 월터가 사실을 말하고 있지 않다고 생각하고 냉담하게 대한다. 한편 제시는 마이크와 거스에게 가치 있는 사람임을 증명한다.,2011-08-21,48,/3tuFJVKzlWRqstoAOxwWF6lPzJY.jpg,
62125,브레이킹 배드 시즌 4,9,추적기,"월터가 행크의 알부케르케 필리핀 현장 조사를 뒤엎으려는 한편, 목숨을 위협하는 경고를 받은 거스는 멕시코 카르텔과의 거래를 고려하게 된다.",2011-09-11,48,/bIU8FJxe1yXvMm7yREwj138Z6x8.jpg,
62126,브레이킹 배드 시즌 4,10,축배,싸움에서 심한 공격을 받아 아직 회복 중인 월터를 두고 거스는 마약 범죄 조직과의 거래를 성사시키기 위해 제시와 함께 멕시코로 향한다.,2011-09-18,48,/dBrs0Npmn76g81yel2mjK7mTaOj.jpg,
62127,브레이킹 배드 시즌 4,8,복수,행크가 앨버커키 크리스탈 메스의 중심인물이 거스라는 증거를 찾는 동안 월터는 보스를 보호하다가 자신과 제시가 죽을 수도 있을 거라 걱정한다.,2011-09-04,48,/jwGeSa4lw93UqvxoII5kb4nko1b.jpg,
62128,브레이킹 배드 시즌 4,12,운명의 수레바퀴,"행크가 가족들에게 마약국에서 제공한 보호 제도를 활용하라고 지시하는 동안, 월터는 그에게 닥칠 모든 운명을 기다린다.",2011-10-02,46,/ffIjlpJndsel3FkPMpHCnpJ71lw.jpg,
62129,브레이킹 배드 시즌 4,11,좁은 틈,"스카일러는 자신의 돈을 받아 테드가 세금을 내도록 압박하고, 거스는 제시가 실험실에서 혼자라도 일을 재개해야 한다고 우긴다.",2011-09-25,47,/xMR8o7N4ZBacim1druJ6PanTlPQ.jpg,
62130,브레이킹 배드 시즌 4,13,페이스 오프: 최후,거스를 살해하려는 계획은 실패하고 월터와 제시는 신속하게 종적을 지우고 어떻게든 살아 남아야 하는데...,2011-10-09,51,/Apl61kYZF2zQlUMh13t8zmUD7Vr.jpg,
62131,브레이킹 배드 시즌 0,1,에피소드 1,,2009-02-17,3,/t729tFVXPetnJlJ2VsUZQz0rX6v.jpg,
62132,브레이킹 배드 시즌 0,3,에피소드 3,,2009-02-17,5,/gUHAqFw3Ptzya96JFFE9xVfMjze.jpg,
62133,브레이킹 배드 시즌 0,2,에피소드 2,,2009-02-17,5,/wT62P6ZnjKgZXk0M5hHl4e5zSjB.jpg,
62134,브레이킹 배드 시즌 0,5,에피소드 5,,2009-02-24,5,/o8DqThzXelwxV3LLTpHCNHTsTNt.jpg,
62135,브레이킹 배드 시즌 0,4,에피소드 4,,2009-02-17,3,/saG9GPwRhL21EaHG2d63suGM37W.jpg,
62136,브레이킹 배드 시즌 0,6,에피소드 6,,,5,/lPldD4azsVeVv2QBOWBSLsHQucI.jpg,
62147,브레이킹 배드 시즌 5,1,자유 아니면 죽음을,"카사 트랜퀼라 폭발의 여파가 남아 있는 동안, 아직 감금 중인 월터는 가족을 보러 간다.",2012-07-15,43,/uShB5dWoA3xIivZ9jvwWnGCVvt4.jpg,
62148,브레이킹 배드 시즌 5,2,시한 폭탄,월터와 제시는 가장 최근에 세운 계획을 도와줄 새 파트너를 찾기로 한다. 마약국은 무언가 찾아내길 바라면서 다양한 단서들을 샅샅이 뒤진다.,2012-07-22,48,/9WIzJqqUthdASBRE1Ts8ymrDhIv.jpg,
62149,브레이킹 배드 시즌 5,3,위험 수당,"스카일러에게는 실망스러운 일이지만, 월터는 다시 집으로 들어간다. 월터와 마이크, 제시는 사울과 만나 약을 제조할 만한 새로운 장소에 대해 상의한다.",2012-07-29,48,/l84H1dZVkQGgFVomKHc67RKaEC2.jpg,
62150,브레이킹 배드 시즌 5,4,월터의 생일,"리디아가 자신의 직원을 DEA에 넘기자, 마이크는 리디아에게 후임자로 제시를 추천한다. 월터와 스카일러는 가족의 안전 문제를 놓고 논쟁한다.",2012-08-05,48,/tSjXsMOn3jxcr2S9l9VFtp02iJ0.jpg,
62151,브레이킹 배드 시즌 5,5,메틸아민 화물 차량,마이크와 리디아는 협력하여 작업을 위한 메틸아민을 운반시킨다. 월터와 제시는 자신의 정체를 드러내지 않을 수 있는 계획을 준비한다.,2012-08-12,49,/ay9uj9CMQJezaB407JCPMDYSptK.jpg,
62152,브레이킹 배드 시즌 5,6,매입,"월터, 마이크, 제시는 강탈당한 메틸아민의 뒷수습을 한다. 마이크와 제시는 그만두자고 하지만, 월터는 제국 건설에 대한 확고한 의지를 보인다.",2012-08-19,48,/vleQ03cr0fb5DBmvLY0WGxfs8wj.jpg,
62153,브레이킹 배드 시즌 5,7,배신과 종말,"월터는 데클란과 거래를 시작하려 한다. 행크는 마이크에게서 손 떼라는 말을 듣고, 마이크의 일을 봐 주고 있는 변호사에게 시선을 돌린다.",2012-08-26,48,/2NA7ti9jsWnG4xreMEFwbq4DH1f.jpg,
62154,브레이킹 배드 시즌 5,8,모든 것을 타고 넘어,월터는 리디아와 만나 감옥에 있는 마이크 패거리들의 이름을 알아낸다. 스카일러는 월터에게 마약 제조를 포기하라고 또 다시 설득한다.,2012-09-02,48,/uTAPBgAah14jQbV98Sw7iqJD4W7.jpg,
62155,브레이킹 배드 시즌 5,9,피에 젖은 돈,"월터와 제시는 폐업한 후의 생활에 적응하고, 행크는 골치 아픈 단서와 씨름한다.",2013-08-11,48,/uvxl7TMG4dZG9D5bzzQzKqfUdnD.jpg,
62156,브레이킹 배드 시즌 5,10,은닉,"스카일러의 과거가 그녀를 따라다니는 동안, 월터는 그의 흔적을 감춘다. 제시는 여전히 죄책감으로 고통받는다.",2013-08-18,48,/b0aRvTXslQgJpCmmcmoYqS9MsIB.jpg,
62157,브레이킹 배드 시즌 5,13,토하질리,월터가 상상하지 못한 방향으로 일이 점점 치열해진다.,2013-09-08,47,/lunoCRprYl0jEJEkGTS8v6eFq1n.jpg,
62158,브레이킹 배드 시즌 5,12,미친 개,"약간 이상한 전략이 성과를 내기 시작하고, 모든 것을 변화시킬 수 있는 계획들이 가동된다.",2013-09-01,48,/5VkI8lm7Xcmlxk92pWRyW341d70.jpg,
62159,브레이킹 배드 시즌 5,11,고백,"제시는 상황을 바꾸기로 결심하는 한편, 월터와 스카일러는 뜻밖의 요구에 부딪힌다.",2013-08-25,48,/75lrTEzbUh4iZlMs0aN4mKisD4C.jpg,
62160,브레이킹 배드 시즌 5,15,뉴햄프셔,"시리즈의 마지막회를 곧 앞두고, 오래전 진행됐던 사건들이 마무리 지어진다.",2013-09-22,54,/lCVFehyLhc4qlwTxBwbKpYvc3BS.jpg,
62161,브레이킹 배드 시즌 5,16,펠리나,많은 수상 경력에 빛나는 시리즈. 드디어 시리즈 피날레에서 대단원의 결론에 이르게 된다.,2013-09-29,56,/pA0YwyhvdDXP3BEGL2grrIhq8aM.jpg,
62162,브레이킹 배드 시즌 5,14,오지맨디아스,"시리즈의 마지막이 가까워지면서, 급작스럽게 변한 상황에 모두가 힘들어한다.",2013-09-15,48,/k80r5JYO4LLrPJbWDXmlg7IxRMI.jpg,
64111,애로우 시즌 1,1,파일럿 에피소드,억만장자 올리버 퀸. 죽은 줄로만 알았던 그가 5년 후 외딴 섬에서 발견된다. 그는 예전과는 완전히 다른 사람으로 집에 돌아온다.,2012-10-10,43,/zaqAlAdjZGBuFMsHsLUYjDlgm9r.jpg,
64112,애로우 시즌 1,2,아버지의 유언,올리버는 중국 삼합회와 연결된 범죄자 마틴 소머스를 잡아내려고 혈안이 된다. 그는 로렐에 의해 기소된 상태이다.,2012-10-17,42,/vd1muBD34LjjKoHUx0J0Dnx1NGt.jpg,
64113,애로우 시즌 1,3,최고의 암살자,"무장 강도가 올리버의 목표물을 죽이고, 올리버는 랜스 형사에 도움을 요청한다. 한편, 로렐과 토미는 어색한 상황에 빠지게 된다.",2012-10-24,42,/qfhJRnr9xxVPTzEZqfM3qnqzlNg.jpg,
64114,애로우 시즌 1,5,말할 수 없는 비밀,"살인죄로 체포된 올리버는 로렐에게 자신을 법정에서 변호해 달라고 요청하고, 이로 인해 로렐은 아버지와 불화가 생긴다.",2012-11-07,42,/dy6AyCilp9fbFkaB3iV0jU8o4sd.jpg,
64115,애로우 시즌 1,6,살아남은 자의 몫,"은행강도 무리가 비번인 경찰에 심각한 상처를 입히자, 올리버는 자신의 임무를 다시 생각하게 된다.",2012-11-14,42,/aMoIdnLnwzeF6amCjuz7mCEpEet.jpg,
64116,애로우 시즌 1,4,영웅의 조력자,"살인 사건을 조사하면서, 올리버는 그의 명단 중 한 명이 아무런 죄가 없는 남자에게 누명을 씌웠다는 것을 깨닫는다.",2012-10-31,43,/gf5M5oC7jAuzisQh7uy9XJMzsdO.jpg,
64117,애로우 시즌 1,7,불의 여신,"헬레나는 스탈링 시티로 돌아와 올리버를 유혹한다. 한편 불리한 사건들이 토미를 덮쳐오고, 그는 로렐에게서 위안을 찾는다.",2012-11-28,41,/8lJ0vSYeeXm3X57gDzbcLm5b0RD.jpg,
64118,애로우 시즌 1,8,정의와 복수의 갈림길,"올리버는 헬레나를 자신의 편으로 훈련한다. 그 후, 올리버의 복수를 하다가 헬레나는 삼합회의 두목을 죽이게 된다.",2012-12-05,42,/i9I8WZJxDksZE9ETqcKD8yWnNP1.jpg,
64119,애로우 시즌 1,9,복수의 화염,잃어버린 시간을 보상하고 평범함을 누려보기로 한 올리버는 가족을 위한 크리스마스 파티를 연다.,2012-12-12,43,/ikvn1DwAROee80Pzy4oEfuPaORn.jpg,
64120,애로우 시즌 1,10,분노의 불길,"다른 궁수에게 패배한 올리버는 자신감을 잃고 활동을 잠시 쉬려고 하지만, 소방관의 죽음을 조사하던 로렐은 그에게 도움을 요청한다.",2013-01-16,43,/5JYPDSgkcS7f1rUIjbuxff48JIb.jpg,
64121,애로우 시즌 1,11,믿음과 검증,올리버는 디글의 멘토가 몇몇 무장 트럭 습격에 대해 책임이 있다는 사실을 의심한다. 한편 테아는 모이라와 말콤이 불륜을 저지른다고 여긴다.,2013-01-23,43,/6WsgWOZ91lV8oJodxwM3vl5KSxw.jpg,
64122,애로우 시즌 1,14,오디세이,올리버는 총상을 입고 펠리시티에게 도움을 요청한다. 삶과 죽음의 갈림길에서 고민하는 올리버는 섬에서의 대담한 탈출을 회상한다.,2013-02-13,43,/5mposS5Uyvy5LQ2467e2U4NN2FE.jpg,
64123,애로우 시즌 1,15,보석 도둑,"올리버는 매케나 홀 형사에게 데이트를 신청한다. 한편 다저라는 보석 도둑이 스탈링 시티에 오고, 올리버와 가까운 사람을 목표물로 삼는다.",2013-02-20,42,/zw5UohXDBs9Ko5s2ZxmPL6E7VoB.jpg,
64124,애로우 시즌 1,12,새로운 약물,테아는 버티고라는 약을 소지했다가 들켜 법적으로 곤란한 상황에 처한다. 한편 펠리시티는 올리버에게 모이라에 대한 충격적인 소식을 전한다.,2013-01-30,43,/rrq3Pk6XAc3xCX7w46C45F8cH5.jpg,
64125,애로우 시즌 1,13,배신,감옥에서 나온 밴치는 스탈링 시티의 지하세계의 우두머리 자리를 되찾으려 하지만 이를 위해 자신의 숙적인 애로우를 제거해야 한다.,2013-02-06,42,/iF9KJ74o7FKmIoKjFO3N6XTWpP0.jpg,
64126,애로우 시즌 1,16,현행범으로,"올리버와 디글은 로튼이 아직 살아 있고, 다음 차례는 말콤이라는 것을 알아낸다. 한편 올리버는 토미에게 아버지와 화해하라고 간청한다.",2013-02-27,41,/eQizajQbKrMNOtgTPmuHJBbmR25.jpg,
64127,애로우 시즌 1,17,사냥꾼이 돌아오다,헬레나가 돌아와 올리버가 아끼는 모든 것을 파괴하겠다고 위협한다. 한편 스티브 아오키는 나이트클럽 오프닝에서 공연한다.,2013-03-20,42,/u8brhFmGhsI3DyuAHbw99eduTbE.jpg,
64128,애로우 시즌 1,18,구원,글레이즈의 한 주민은 자신에게 피해를 준다고 여기는 이웃 주민들을 벌주기 위해 납치와 살인을 저지르고 다닌다.,2013-03-27,42,/grBk2rk97jXqsZgpaczrYvnrccW.jpg,
64129,애로우 시즌 1,19,미결 사항,"젊은 여성이 파티 후 잔인하게 살해당하고, 랜스 형사는 토미의 유죄를 입증하는 증거를 발견한다.",2013-04-03,42,/y7sWDvX9QgzKaEVjm1TOWrNPPeA.jpg,
64130,애로우 시즌 1,20,가택 침입,"데드샷이 미국 대사를 끌어내린 후 스탈링 시티로 돌아오자, 그를 생포하라는 함정수사가 착수된다.",2013-04-24,42,/1yeRL8ntftdM2Ly8v8B0qx9GP5S.jpg,
64131,애로우 시즌 1,21,착수,"올리버는 명단에서 더 많은 이름을 지우는 데 집중하고, 펠리시티는 수상한 회계사의 노트북에서 월터를 찾는 데 도움이 될지도 모를 금융거래 흔적을 찾는다.",2013-05-01,42,/tStBTG7MnTQYfXtX9jlIE45tYR9.jpg,
64132,애로우 시즌 1,22,도시 외곽에 있는 어둠,"프로젝트를 며칠 남기고, 말콤은 지진학자 브라이언 마르코프와의 사업을 마무리 짓기 위해 그의 검정 후드를 꺼내 입는다.",2013-05-08,42,/oLgqlOxMcILXGvHf7WU1h5KHZT7.jpg,
64133,애로우 시즌 1,23,친구를 위하여,시즌 마지막 회에서는 올리버와 디글이 궁수가 글레이즈에 복수하는 것을 막으려 하는 한편 테아가 로이를 찾기 위해 달려간다.,2013-05-15,42,/bgXrB2ewp9HpjYMQPWHW7qp5rfh.jpg,
64134,애로우 시즌 0,1,에피소드 1,,2013-10-02,42,/3H5veeCJsAi5gfxizAkQCZHKxsC.jpg,
64135,애로우 시즌 2,1,영웅의 도시,"스탈링 시티와 퀸 종합회사가 급속히 악화하고, 디글과 펠리시티는 애로우가 돌아오도록 설득하기 위해 리안 유 섬으로 떠난다.",2013-10-09,42,/zqnAl9XvKYgiGpdyxDntJR9Lzn2.jpg,
64136,애로우 시즌 2,2,신분,"올리버는 글레이즈 병원에 가는 중 약을 강탈당한 사실을 알게 되고, 이는 세력 싸움으로 이어진다.",2013-10-16,42,/xGgGU5xeahs0KK5qImAj9B43ZHI.jpg,
64137,애로우 시즌 2,3,부러진 인형,"펠리시티는 애로우, 디글, 랜스가 감옥을 탈출해 여자를 고문하고 살해하는 범죄자를 잡을 수 있도록 자신을 미끼로 쓰자고 제안한다.",2013-10-23,42,/aFlxt9oeW4oJu6zSKf65rWKZl3.jpg,
64138,애로우 시즌 2,4,시련,‘시장’이 도시를 정화하기 위한 총기 현금 교환 행사를 지원할 목적으로 불법 총기를 글레이즈로 가져왔다는 소식이 올리버의 귀에 들어간다.,2013-10-30,42,/mjtvm4urpEjZXEn9VIkTFuoIy2.jpg,
64139,애로우 시즌 2,5,암살자 연맹,"올리버는 카나리아가 자신의 출신배경을 밝히게 하려고 한다. 한편, 지방검사는 모이라에게 생사가 걸린 거래를 제안한다.",2013-11-06,42,/qkwlm99g3YPQE8o0BIDBn4ADVdE.jpg,
64140,애로우 시즌 2,6,적을 더 가까이 두어라,"모스크바에서 단서가 나온 후 디글은 라일라의 실종을 알게 되고, 모이라의 변호사는 테아에게 데이트 중인 로이가 엄마의 사건을 망친다고 한다.",2013-11-13,42,/fl2FLNQRJyh2hnSOmcjUl8TWKzF.jpg,
64141,애로우 시즌 2,7,여왕 vs 정부,"알 수 없는 질병이 마을을 휩쓸고, 디글을 포함한 사람들 몇백 명이 감염된다. 모이라는 범죄에 연루됐다는 이유로 재판을 받는다.",2013-11-20,42,/vAVVUh5o4j71ymC0Ldhdg9VvJL1.jpg,
64317,그레이 아나토미 시즌 3,1,선택의 시간,이지는 엄청난 상실감에 힘들어한다. 한편 메러디스는 데릭과의 관계 이후 미래에 대한 결정들과 직면한다.,2006-09-21,43,/hqnbLqRDZlMCjM9EN9nlAeoImzR.jpg,
64318,그레이 아나토미 시즌 3,2,자제력,"크리스티나는 버크의 부모님을 만나고, 인턴들은 이지의 복귀 운동을 벌인다. 애디슨은 병원 일로부터 휴식을 취한다.",2006-09-28,43,/tvNyIHRUnZ01qWypgS9NKkNMxtU.jpg,
64319,그레이 아나토미 시즌 3,3,공상,크리스티나는 프레스턴이 수전증을 극복하도록 도와준다. 한편 이지는 프로그램을 그만둔 후 처음으로 병원에 돌아온다.,2006-10-05,43,/xzfuQO9eR0cWBcV7EyOUTX5OmoT.jpg,
64320,그레이 아나토미 시즌 3,4,나는 어떤 사람인가,"애디슨은 자신의 능력을 불신한다. 크리스티나는 버크의 복귀를 관철하고, 한 인턴이 긴급 의료상황을 겪는다.",2006-10-12,43,/mdbwEB5OI9UOd0iWagevbNv9wj8.jpg,
64321,그레이 아나토미 시즌 3,5,죄책감,"베일리는 유방암과 사투를 벌이는 젊은 엄마를 치료하고, 데릭은 마크와 애디슨의 관계에 대해 더 자세히 알게 된다.",2006-10-19,43,/jxoDK1UHwKSkvrrnRCv8jNHqnnf.jpg,
64322,그레이 아나토미 시즌 3,6,약속과 헌신,크리스티나는 특별한 수술이 진행될 때 수술실에 들어가게 되어 다른 의사들의 부러움을 산다.,2006-11-02,43,/8dyw7wXs8Qq82jUwUpcYrlEthS7.jpg,
64323,그레이 아나토미 시즌 3,7,남자들의 캠핑 여행,시애틀 그레이스의 남자 직원들은 캠핑 여행을 가고 메러디스는 슬론이 한 번도 경험해보지 않았던 수술을 진행하면서 보조를 해준다.,2006-11-09,43,/mpv9YO6utb4Xd8w8QxOwTnqiO5f.jpg,
64324,그레이 아나토미 시즌 3,8,사각 지대,오말리 가족들은 조지의 병문안을 간다. 메러디스는 삶을 좀 더 긍정적으로 바라보기로 한다.,2006-11-16,43,/8eRA7VMadIFe7nhyzZcHC3LnkV5.jpg,
64325,그레이 아나토미 시즌 3,9,점점 커지는 소리,"비극적인 교통사고로 인해 응급실이 가득 차고, 크리스티나는 버크와의 기만적인 팀워크 때문에 양심의 가책을 느낀다.",2006-11-23,43,/cvwPXL9TpmY5sSzQAGSJpZ1l4mS.jpg,
64326,그레이 아나토미 시즌 3,10,너무 가까이 오지 마,"최근 일어난 일이 버크와 크리스티나의 관계를 긴장시키는 한편, 메러디스의 이복 여동생이 병원에 들어온다.",2006-11-30,43,/5zShStBlFpV2z2mJVjWc6AbwA6t.jpg,
64327,그레이 아나토미 시즌 3,11,6일의 시간 1부,"조지의 아버지는 암 수술을 받고, 메러디스의 아버지는 새로 태어난 손녀딸을 보러 온다. 메러디스는 데릭이 수면 문제를 겪는 걸 발견한다.",2007-01-11,43,/tMS4QX26djOUShEKkSj1NzqpWW8.jpg,
64328,그레이 아나토미 시즌 3,20,다시 떠오르는 과거,"자신의 과거와 마주하게 된 이지는 조지에게서 위로를 받는다. 알렉스는 환자에게 애착을 느끼고, 메러디스와 데릭은 자신들이 놓인 상황에 대해 의문을 가진다.",2007-04-19,43,/fZPswcm5Pju8g8DDQMHn1F8m6eg.jpg,
64329,그레이 아나토미 시즌 3,21,우리가 원하는 것,병원 이사회의 의장이 환자로 입원하자 모두의 신경이 그에게로 쏠린다. 크리스티나는 버크의 결혼식 준비를 돕는다.,2007-04-26,43,/40e1LOnZ9ROPziv2dGvarwILI5f.jpg,
64330,그레이 아나토미 시즌 3,22,인생의 이면 1부,애디슨은 시애틀 그레이스 병원에서 잠시 휴가를 떠나고 로스앤젤레스의 오래된 친구들을 방문한다.,2007-05-03,43,/i8xcVZhn2A8BaokJLeBo2g4LKId.jpg,
64331,그레이 아나토미 시즌 3,23,인생의 이면 2부,"애디슨은 시애틀 그레이스 병원에서 떠나 잠시 휴가를 가고, 로스엔젤레스에 있는 오랜 친구들을 방문한다. 크리스티나는 마지못해 계속해서 결혼 준비를 한다.",2007-05-03,43,/apviQp9gwcqIFXo1HqquQjF52rj.jpg,
64332,그레이 아나토미 시즌 3,24,시험,"인턴들은 그들의 1년 차 의과 시험을 치르고, 레지던트들은 부상을 입은 3명의 산악구조대를 돌본다.",2007-05-10,43,/oHo2KoyqLroJIZXvGy7bs40phHY.jpg,
64333,그레이 아나토미 시즌 3,25,모두 다 가질 수는 없을까?,"크리스티나와 버크의 결혼식이 다가오고, 인턴들은 시험 결과를 받는다. 캘리와 조지는 자신들의 관계에 대해 한 가지 결정을 내린다.",2007-05-17,43,/gPs19Q65LkgFqhA56bQ8lay5bEF.jpg,
64334,그레이 아나토미 시즌 3,15,물 위를 걷다,부상자 분류 교육일에 발생한 페리보트 사고로 인해 인턴들은 시련을 겪는다.,2007-02-08,43,/hw9Bv2K0mxIt41jlGH0vtiWGJ2T.jpg,
64335,그레이 아나토미 시즌 3,12,6일의 시간 2부,"마크는 애디슨에게 분노하고, 조지의 아버지는 수술 이후 꾸준히 회복한다.",2007-01-18,43,/eXfM4QYkVScDArWI5jmfjXSmwfD.jpg,
64336,그레이 아나토미 시즌 3,18,상처와 흉터,새로운 경쟁자가 나타나면서 외과장이 되기 위한 경쟁이 과열된다. 한편 캘리는 엄청난 비밀을 밝혀야만 한다.,2007-03-15,43,/kTPjXNDMBVozTYV5cZ6Uc1pB4J9.jpg,
